id,title,company,job_location,job_state,date,site,job_description,salary,url,applied,search_term,skills,skills_by_category,priority,status,category,inserted_at,last_verified,user_id
5b6011a8-e8b6-420d-8d21-2b520f00ce61,ContentStack/React Gatsby Developer,"RIT Solutions, Inc.","Work From Home, FL (Remote)","work from home, fl (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3V3XP5YZJRKRLSRJP4,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:11:58.770127,,
134a021e-58bb-4246-9951-7e7971546a08,Lead React Developer,Saxon Global,"Work From Home, AR (Remote)","work from home, ar (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3Q2TZ5ZQDC5GXRGWRY,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:12:04.465679,,
c71b7d5a-ce41-46fb-b4bf-399accb37660,Senior Full Stack Java/React Developer,Saxon Global,"Work From Home, GA (Remote)","work from home, ga (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3R0JY6PPDXJK8HL41S,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:12:10.142567,,
8ed2df54-0a67-49f5-8a34-7217a7fc386c,Senior React Native Developer,XperiencOps Inc,"Work From Home, CA (Remote)","work from home, ca (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3N5QY5YP11C86DG4L8,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:12:15.770355,,
f695a97c-ab83-4673-81c3-8d56520c03af,Java Developer with React,Info Way Solutions,"Work From Home, IN (Remote)","work from home, in (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3P3FH6F8TR3SS2VY6H,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:12:21.462725,,
6c292306-114e-4bac-84a7-229b771a50e0,Lead React JS Developer (Full Time) - 100% Remote,The Dignify Solutions LLC,USA (Remote),usa (remote),2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3S5KV614XHTZ13751T,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:12:27.153550,,
fce4b436-70a3-4da7-9c82-d1870990414c,"UI Developer/Lead with React JS, JavaScript, Next JS skills",Diverse Lynx,"Work From Home, TX (Remote)","work from home, tx (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3M1FK6MTC5GVMBSZMX,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:12:32.816757,,
90cf0eb1-7b29-4518-8489-ce542e44f6c3,Senior Developer (PHP-React),iClassPro,"Work From Home, TX (Remote)","work from home, tx (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3T3BP6SQLYBK0Y669F,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:12:38.479596,,
18a09d8e-000e-4655-a874-9c3205731e64,Entry Level Full-Stack Developer (Java + React),SynergisticIT,"Work From Home, ID (Remote)","work from home, id (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3W2L56R2RSJRYQC9WD,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:12:44.140556,,
e46440df-b282-467a-8a64-6f0a1e84a91f,Java React Full Stack Developer,SynergisticIT,"Work From Home, TN (Remote)","work from home, tn (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3T0CS604YFJT5YHW3J,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:12:49.816789,,
18a15c9b-b16c-4a24-a5bb-9acdb33b14c8,Frontend Developer - React,"MLee Healthcare Staffing and Recruiting, Inc","Work From Home, TX (Remote)","work from home, tx (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3V0PC6S9F82WKTQXJF,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:13:01.777420,,
84813cb2-3bb3-456f-8344-ef437d518814,Java React Full Stack Developer,SynergisticIT,"Work From Home, NC (Remote)","work from home, nc (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3S6TJ772B90MDBT8DH,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:13:07.485175,,
3a89a8c0-9c67-4e0f-9afd-a3b34863b747,Java React Full Stack Developer,SynergisticIT,"Work From Home, TX (Remote)","work from home, tx (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3T0WC733NCCVN130HP,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:13:13.144673,,
76c0f660-c19b-45dc-ac10-9a4e0cc979ae,React JS Developer (Full Time) - 100% Remote,The Dignify Solutions LLC,USA (Remote),usa (remote),2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3P7ZJ6X7P09B88MK0C,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:13:18.741332,,
ecb15554-3a02-496a-9021-b65dec37f24f,React/React Native,CyberTec,"Work From Home, WA (Remote)","work from home, wa (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3M4HS75XFJNL8GS11B,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:13:24.434331,,
d9212169-03cc-46ee-814d-fcea488ca897,Sr. React Native Engineer,Intellisoft Technologies,"Work From Home, TX (Remote)","work from home, tx (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3Q39R77MJ0Y59X01NL,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:13:30.162091,,
46f39507-16eb-4c54-87ed-821e760770b3,React Software Engineer,Ringside Talent Acquisition Partners,"Work From Home, OH (Remote)","work from home, oh (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3P3WL63MDS0BGLJBSR,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:13:35.849127,,
ae85da89-bb63-4541-b557-c88912e503f6,Senior .Net developer with React (Remote),Cognizant,"Duluth, GA (Remote)","duluth, ga (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3V37S776Z1MTG7QKL1,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:13:41.621669,,
c100a074-d6d0-4d33-a901-42d12772e69e,Frontend Engineer React,Nacelle,USA (Remote),usa (remote),2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3P1Y45YSX0K43DSHSK,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:13:47.292155,,
4d9fb12e-a50d-455a-b718-030dabd18665,"Senior Software Engineer (Remote) - React, Node",ECP,"Chicago, IL (Remote)","chicago, il (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3V3SM6FLLQX0196RM8,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:13:52.996263,,
d940332d-a633-4475-a6a9-1599bf63925c,Senior Front End Engineer - React,Facet LLC,USA (Remote),usa (remote),2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3R7296WN6YXG3H98QH,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:13:58.735416,,
72330276-7103-4668-8810-1eadcda5d2cb,Senior Frontend Engineer - TypeScript / React / GIS / Spatial Data (Washington/Remote),Attis,"Washington, DC (Remote)","washington, dc (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3W2YQ615WNGDHMCTSX,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:14:04.494858,,
1dd47a52-4f2a-41ec-a413-71fb0cb45107,UI/Frontend Tech stack (React | Angular and Node JS),Tekfortune Inc,"Work From Home, TX (Remote)","work from home, tx (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3S44369QZDR6YMHHKZ,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:14:10.143863,,
1fd9776e-45f2-4993-9bf7-6c232a85cc95,Senior React Engineer,ZipRecruiter,"Work From Home, AL (Remote)","work from home, al (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3S4976K40FTD8BRXCP,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:14:15.790615,,
876a56bf-c425-4478-83e2-1141f7c0d98a,React Native Engineer @ 100% Remote,Saxon Global,USA (Remote),usa (remote),2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3Q7VZ6T6942XLYJXPY,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:14:21.514779,,
2bb1e6f8-facc-4b73-8b37-b028db12054a,Senior Full-Stack Engineer (React / .NET / Live Streaming eCommerce),Jatango LLC,"Work From Home, OH (Remote)","work from home, oh (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3P8CQ659FJ31J15WL0,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:14:27.192128,,
6d7a19c1-9680-434f-aeaf-a1de8cb47c1f,Python Developer,Emonics LLC,"Work From Home, MI (Remote)","work from home, mi (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3Q7DR6P0C5QC60JD24,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:14:32.842857,,
131fedd5-0d62-4284-a73f-8005e657c9fa,Full Stack Developer - Remote,Jobot,"Work From Home, IL (Remote)","work from home, il (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3N27M73SCR2XVYKY0Q,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:14:38.506754,,
9391b9d4-a088-4936-951d-86b0a57cc35f,Senior Dotnet Developer,Kasmo Global,"Work From Home, OH (Remote)","work from home, oh (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3R7PW77GTNBKJKZNNL,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:14:44.148517,,
ac88cabe-9637-4445-a790-3baf64edbc07,"Technical Lead - Node, React, Azure (Remote Work Available)",OneRail,USA (Remote),usa (remote),2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3P54B631L13PRDR8W3,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:14:49.864946,,
e08976e8-5db7-491f-a40b-0a1f8e7ee036,NetSuite Developer,Pyramid Consulting,"Work From Home, IN (Remote)","work from home, in (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3P4VP5XLK3Y7VRT8QB,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:14:55.504376,,
