id,title,company,job_location,job_state,date,site,job_description,salary,url,applied,search_term,skills,skills_by_category,priority,status,category,inserted_at,last_verified,user_id
730031f7-c184-47b9-b6ca-8a67a287da77,WordPress and React Developer,Elegant Themes,"Work From Home, CA (Remote)","work from home, ca (remote)",2025-07-22,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3N42M65YDJBGHX7TBW,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-22T20:11:07.274568,,
d01e801b-0051-4189-992e-d0629e537933,Senior Cloud Application Developer Java/React (remote),Claritev,"McLean, VA (Remote)","mclean, va (remote)",2025-07-22,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3Q58V7100C0872JVSK,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-22T20:11:12.901527,,
de2b3f9d-af7e-4d4f-aefa-a9cf04c40b2e,Senior React Developer. (Need only USC and GC Holders),iSoftTek Solutions Inc,USA (Remote),usa (remote),2025-07-22,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3V8BS612CHNQJ9X1BR,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-22T20:11:18.519622,,
65c2f094-566d-4050-b3b6-4659b748d05f,React Developer,Kasmo Global,"Work From Home, CA (Remote)","work from home, ca (remote)",2025-07-22,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3P48M6F4QKMM0TVPBL,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-22T20:11:24.127400,,
86ade1b1-bb9d-4f81-aaa1-9992ea8545b4,REACT.JS DEVELOPER,Tekfortune Inc,"Work From Home, AK (Remote)","work from home, ak (remote)",2025-07-22,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3Q39V6NJZ4QK7NCNN8,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-22T20:11:29.738256,,
f29e7282-778e-42bf-9b96-3a54b31d43a6,FULL STACK DEVELOPER WITH REACT & RUBY,Zunch Staffing,"Work From Home, TX (Remote)","work from home, tx (remote)",2025-07-22,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3S8DD5YKRT65Y37Q92,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-22T20:11:35.359868,,
a8b8addb-6de8-4886-8b2b-7038669ac5da,Sr. Cloud Application Developer (Java/React)REMOTE,Claritev,"McLean, VA (Remote)","mclean, va (remote)",2025-07-22,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3T152694QN20KBQTXV,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-22T20:11:41.004652,,
bc1e646f-33d6-4230-97af-ae8a5e433ea0,Sr React/Node.JS Developer,"The Computer Merchant, LTD.",USA (Remote),usa (remote),2025-07-22,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3Q02L6K1L59TNCMZJK,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-22T20:11:46.603508,,
41dcbeb3-c6a8-4db1-a152-73b6cd34c375,"Full Stack Developer IV (JavaScript, React)",C4 Technical Services,"Work From Home, MN (Remote)","work from home, mn (remote)",2025-07-22,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3T5NF6KNSCJ41SRVHZ,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-22T20:11:52.225629,,
a6ba6e20-0952-41dd-a57a-5fa0c0164e4a,Remote React Developer Job:,Akkodis,"Webster, NY (Remote)","webster, ny (remote)",2025-07-22,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3V03P6KFHV9BFYRSVT,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-22T20:11:57.836476,,
