id,title,company,job_location,job_state,date,site,job_description,salary,url,applied,search_term,skills,skills_by_category,priority,status,category,inserted_at,last_verified,user_id
03bc1e2b-aeaf-4678-a06f-2f1bd61d6d4c,Senior React Native Developer,XperiencOps Inc,"Work From Home, CA (Remote)","work from home, ca (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3N5QY5YP11C86DG4L8,False,react developer,[],{},0,new,,2025-07-16 20:26:56.043221,,
7e32dfae-bf30-4778-9ae2-24dcb1625700,Lead React JS Developer (Full Time) - 100% Remote,The Dignify Solutions LLC,USA (Remote),usa (remote),2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3S5KV614XHTZ13751T,False,react developer,[],{},0,new,,2025-07-16 20:27:00.849584,,
80a6cea5-497a-4ecf-9601-41243b272ba9,"UI Developer/Lead with React JS, JavaScript, Next JS skills",Diverse Lynx,"Work From Home, TX (Remote)","work from home, tx (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3M1FK6MTC5GVMBSZMX,False,react developer,[],{},0,new,,2025-07-16 20:27:05.573909,,
31fbae11-df70-4947-864f-218532c5b8d6,Senior Developer (PHP-React),iClassPro,"Work From Home, TX (Remote)","work from home, tx (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3T3BP6SQLYBK0Y669F,False,react developer,[],{},0,new,,2025-07-16 20:27:10.235575,,
839659da-d5ae-4140-bf38-c5c9cb0c4a77,Entry Level Full-Stack Developer (Java + React),SynergisticIT,"Work From Home, ID (Remote)","work from home, id (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3W2L56R2RSJRYQC9WD,False,react developer,[],{},0,new,,2025-07-16 20:27:14.927768,,
b1022727-1c21-426f-8770-109970bc59cd,Java React Full Stack Developer,SynergisticIT,"Work From Home, TN (Remote)","work from home, tn (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3T0CS604YFJT5YHW3J,False,react developer,[],{},0,new,,2025-07-16 20:27:19.642233,,
9aa8ce0a-f39e-41de-b8b8-1eae321cd680,Frontend Developer - React,"MLee Healthcare Staffing and Recruiting, Inc","Work From Home, TX (Remote)","work from home, tx (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3V0PC6S9F82WKTQXJF,False,react developer,[],{},0,new,,2025-07-16 20:27:28.144349,,
abbad363-a7f0-428f-81b7-9a35c01dfe31,Java React Full Stack Developer,SynergisticIT,"Work From Home, NC (Remote)","work from home, nc (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3S6TJ772B90MDBT8DH,False,react developer,[],{},0,new,,2025-07-16 20:27:32.832400,,
01d257b8-7bb2-4f46-992a-ff24bc77b3a2,Java React Full Stack Developer,SynergisticIT,"Work From Home, TX (Remote)","work from home, tx (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3T0WC733NCCVN130HP,False,react developer,[],{},0,new,,2025-07-16 20:27:37.543539,,
0fc3f3ce-3ba5-4896-a5ea-d955933db8c5,React JS Developer (Full Time) - 100% Remote,The Dignify Solutions LLC,USA (Remote),usa (remote),2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3P7ZJ6X7P09B88MK0C,False,react developer,[],{},0,new,,2025-07-16 20:27:42.222600,,
