id,title,company,job_location,job_state,date,site,job_description,salary,url,applied,search_term,skills,skills_by_category,priority,status,category,inserted_at,last_verified,user_id
e17f9f4e-1ee8-43e7-b9f6-70198d8dfbc7,"Technical Lead - Node, React, Azure (Remote Work Available)",OneRail,USA (Remote),usa (remote),2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3P54B631L13PRDR8W3,False,react developer,[],{},0,new,,2025-07-16 19:50:07.121960,,
107b4521-bdd9-40bb-8b2a-ec5c8638f43b,"Senior iOS Developer, Code:",CellTrust Corporation,"Work From Home, AZ (Remote)","work from home, az (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3S8DN6D85TSHF7TJXM,False,react developer,[],{},0,new,,2025-07-16 19:50:11.826822,,
29947776-ac75-4bf4-a4c6-02558c5afef5,"Senior Software Engineer - Developer Tools, Poe (Remote)",Quora,"Work From Home, KY (Remote)","work from home, ky (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3R25M62GGNS3KL2QC9,False,react developer,[],{},0,new,,2025-07-16 19:50:16.597520,,
5bd06068-c84c-4793-9d22-b90d9f609244,Senior Frontend Developer - Remote,Saga.xyz,"Los Altos, CA (Remote)","los altos, ca (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3T0SL6LXJF11R4QPV6,False,react developer,[],{},0,new,,2025-07-16 19:50:21.210981,,
9244daf4-dc7f-406b-901c-fc61c0e1cf14,Front-End Developer,Nebulon Dynamics Limited,"Work From Home, IN (Remote)","work from home, in (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3S50L6R369GT1PRW67,False,react developer,[],{},0,new,,2025-07-16 19:50:25.881136,,
7b829e46-b75f-4f7b-9982-efd31f525603,Software Developer II (Remote),Emerald Resource Group,"Work From Home, OH (Remote)","work from home, oh (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3P63V623ZDC7M2D07G,False,vue.js developer,[],{},0,new,,2025-07-16 19:50:39.718769,,
3e8081e9-fd8a-4f1b-8874-e585cf7be781,Software Developer - Senior,Varite,"Work From Home, AL (Remote)","work from home, al (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3M75T758YLV36QCPFX,False,vue.js developer,[],{},0,new,,2025-07-16 19:50:44.422672,,
58c84634-4349-45bd-961a-dcfe8554acfb,Senior Software Developer,Pearson,"Work From Home, IN (Remote)","work from home, in (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3Q8G96HJCTWP81S8GB,False,vue.js developer,[],{},0,new,,2025-07-16 19:50:49.105088,,
f509a986-b869-4205-bedb-2a3223bf11e1,Software Developer - GOLANG,Rincon Research Corporation,"Work From Home, AZ (Remote)","work from home, az (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3N4D36CKR2PBT9SM34,False,vue.js developer,[],{},0,new,,2025-07-16 19:50:53.786659,,
1267fdfc-50dd-46cb-8222-997a8af07ee7,SharePoint developer / UI developer- 1 year REMOTE contract- MUST BE CURRENTLY IN THE EASTERN T[...],Itlearn360,"Raleigh, NC (Remote)","raleigh, nc (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3S72G6766JBSSNM3F7,False,vue.js developer,[],{},0,new,,2025-07-16 19:50:58.464370,,
9da166de-339d-4248-b69b-3789a3271270,Freelance Junior Front-End Developer (remote),DigitalHire,USA (Remote),usa (remote),2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3V70C6MYZQGZXCPGPF,False,vue.js developer,[],{},0,new,,2025-07-16 19:51:03.155503,,
823ced50-ab62-4405-aa19-0595b56bb95a,Lead Software Developer – Full Stack (Python) – North America (Remote),Ignite Talent Solutions,"Waterloo, IA (Remote)","waterloo, ia (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3T5RG66L45VF2P1G1Q,False,vue.js developer,[],{},0,new,,2025-07-16 19:51:07.870282,,
5e702b66-c1e2-4adf-a696-430a11e50abc,"REMOTE Lead Frontend Engineer - WebGL, GIS",CyberCoders,"Beverly Hills, CA (Remote)","beverly hills, ca (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3S7YD6ZRD0CH7LYFTP,False,vue.js developer,[],{},0,new,,2025-07-16 19:51:12.559595,,
180dd77b-338d-4938-b1ac-d558cf64b038,Software Development Engineer - REMOTE (Full-stack) with Security Clearance,Codescratch LLC,"Fort Meade, MD (Remote)","fort meade, md (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3P1156G7K8H1W9T746,False,vue.js developer,[],{},0,new,,2025-07-16 19:51:17.275123,,
5886d39f-c2b9-4963-9998-5341f7829974,"REMOTE Lead Frontend Engineer - WebGL, GIS",CyberCoders,"Santa Monica, CA (Remote)","santa monica, ca (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3P3B26HXDP62BQ955P,False,vue.js developer,[],{},0,new,,2025-07-16 19:51:21.962591,,
09f7a22f-8f42-4521-a5f3-5a380c2e6d89,Senior Application Programmer (Lead),Abacus Service Corporation.,USA (Remote),usa (remote),2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3V4KG6C53N8QQ2XRXG,False,vue.js developer,[],{},0,new,,2025-07-16 19:51:26.608441,,
1209e999-21a2-403d-9588-3fd2a04448a0,Full Stack Java/Angular Developer,Alignity,"Work From Home, FL (Remote)","work from home, fl (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3M72474GGDP7X0T245,False,angular developer,[],{},0,new,,2025-07-16 19:51:44.029402,,
a32df424-3bf5-449c-b240-a0a23eac8f14,Programmer Analyst 6 - Senior Angular Developer,My3Tech Inc,"Work From Home, MI (Remote)","work from home, mi (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3N5KN65X2R0B0WDXJ9,False,angular developer,[],{},0,new,,2025-07-16 19:51:48.712508,,
e9d697ed-ed8c-4cab-bd51-418924ed74aa,Angular v17 Developer,Saxon Global,"Work From Home, IL (Remote)","work from home, il (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3T1YJ71KNX5ZFFZQ9X,False,angular developer,[],{},0,new,,2025-07-16 19:51:53.369649,,
16b32de7-0fcd-4d91-8e69-0914034f31f8,Sr. .NET & Angular Architect / Developer / LEAD / SME,Avtech solution,"Work From Home, PA (Remote)","work from home, pa (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3N8BS6GTV2Y5743JGM,False,angular developer,[],{},0,new,,2025-07-16 19:51:58.035703,,
